word,length,n_synsets,n_synonyms,n_consonants,n_vowels,n_hypernyms,n_hyponyms,n_consonantconjuncts,n_syllables,frequency,label
अलग,0.125,1,0.745283018867924,0.2,0,0,0,0,0.4,1,0
अनमेल,0.375,0.75,0.60377358490566,0.4,0.25,0,0,0,0.6,0.001317682912648,0
असम,0.125,0.25,0.018867924528302,0.2,0,0.222222222222222,0,0,0.4,0.046360709956571,0
भिन्न,0.375,0,0.028301886792453,0.4,0.25,0.111111111111111,0,0.5,0.2,0.072994517182972,0
विसम,0.25,0,0.320754716981132,0.4,0,0,0,0,0.4,5.13763235423975E-05,0
असमान,0.375,0,0.358490566037736,0.4,0.25,0.055555555555556,0.714285714285714,0,0.6,0.023615142076052,0
पृथक्,0.375,0.25,0.537735849056604,0.4,0.25,0,0,0.5,0.4,0.003036019619334,0
जुदा,0.25,0.25,0.537735849056604,0.2,0.25,0,0,0,0.4,0.014810830771207,0
अतुल्य,0.5,0.25,0.358490566037736,0.4,0.5,0,0,0.5,0.6,0.002029364779925,0
अलहदा,0.375,0,0.320754716981132,0.4,0.25,0,0,0,0.6,0.002517439853577,0
गैरबराबर,0.75,0,0.320754716981132,1,0.25,0,0,0,1,3.69267325460982E-05,0
पृथक,0.25,0.25,0.537735849056604,0.4,0,0,0,0,0.4,0.018930569715263,0
अपृक्त,0.5,0,0,0.4,0.5,0.055555555555556,0,0.5,0.4,0,0
अयुग,0.25,0,0.320754716981132,0.2,0.25,0,0,0,0.4,0,0
अवरत,0.25,1,0.452830188679245,0.4,0,0.777777777777778,1,0,0.6,0.00014340925373,0
असंबद्ध,0.625,0.75,1,0.6,0.5,0,0,0.5,0.6,0.009057172389606,0
मुख़्तलिफ़,1,0,0.320754716981132,0.8,1,0,0,0.5,0,0,0
मुख्तलिफ,0.75,0,0.320754716981132,0.8,0.5,0,0,0.5,0.6,0.000472019972546,0
विविध,0.375,0,0.075471698113208,0.4,0.25,0,0,0,0.4,0.022372458506424,0
कई,0,0,0.009433962264151,0,0,1,0,0,0.2,1,0
अनेक,0.25,0.25,0.141509433962264,0.2,0.25,0,0,0,0.4,0.121906221245173,0
व्यंजन,1,1,1,1,1,1,1,1,1,0.186239101461956,0
ब्यंजन,1,0.5,0.625,1,1,0.666666666666667,0.058536585365854,1,1,0.000345904591375,0
पकवान,0.5,0,0,1,0,0,0,0,1,0.067980425869594,0
पक्वान,1,0,0,1,1,0,0,1,0,0.000111910308974,0
मंगल,0.142857142857143,0.8,0.330188679245283,0.25,0.2,0.463157894736842,0.109243697478992,0,0.25,0.208262400513346,0
रक्तांग,0.571428571428571,1,1,0.5,0.6,0.757894736842105,0.008403361344538,0.5,0.25,0.000388168717336,0
सहचर,0.142857142857143,0.6,0.660377358490566,0.5,0,0.68421052631579,1,0,0.5,0.003528675757251,0
बुराई,0.428571428571429,0.25,0.254545454545454,0.25,0.75,0.411764705882353,0.821256038647343,0,0.4,0.572181495207437,0
नुक्स,0.428571428571429,0.25,0.281818181818182,0.5,0.5,0.132352941176471,0.729468599033816,1,0.2,0.002524567312311,0
अपराध,0.428571428571429,0.75,0.381818181818182,0.5,0.5,0.294117647058824,0.550724637681159,0,0.6,0.870143817119889,0
कुसूर,0.428571428571429,0.25,0.181818181818182,0.5,0.5,0.014705882352941,0.328502415458937,0,0.4,0.007079201199718,0
फुतूर,0.428571428571429,0.75,1,0.5,0.5,0.441176470588235,0.386473429951691,0,0.4,1.0919206064527E-05,0
फतूर,0.285714285714286,0.75,1,0.5,0.25,0.441176470588235,0.386473429951691,0,0.4,6.82450379032941E-05,0
फ़तूर,0.428571428571429,0.75,1,0.5,0.5,0.441176470588235,0.386473429951691,0,0.4,0,0
फितूर,0.428571428571429,0.75,1,0.5,0.5,0.441176470588235,0.386473429951691,0,0.4,0.003308519437552,0
फ़ितूर,0.571428571428571,0.75,1,0.5,0.75,0.441176470588235,0.386473429951691,0,0.4,0,0
व्यापारी,0.8,0,0,0.5,1,0,0,1,0.666666666666667,0.264429981443133,0
व्यवसायी,0.8,0.5,1,1,0.666666666666667,0.833333333333333,1,1,1,0.056803862417086,0
सौदागर,0.4,0,0,0.5,0.333333333333333,0,0,0,0.333333333333333,0.01550439717075,0
रोजगारी,0.6,0,0,0.5,0.666666666666667,0,0,0,0.666666666666667,0.000591668235484,0
व्यावसायी,1,0.5,1,1,1,0.833333333333333,1,1,1,0.001541376234394,0
बनिया,0.2,1,1,0,0.333333333333333,1,0,0,0.333333333333333,0.005749939488476,0
ट्रेडर,0.4,0,0,0.5,0.333333333333333,0,0,1,0.333333333333333,0.012688594250061,0
कलरव,0.25,0,0,0.5,0,0,0,0,0.5,0.387808641975309,0
गुंजन,0.5,1,1,0.25,1,1,1,0,0.25,0.570524691358025,0
गुञ्जन,0.75,1,1,0.5,1,1,1,1,0.25,0,0
तबियत,0.428571428571429,0.142857142857143,0.161073825503356,0.75,0.25,0.2,0,0,0.666666666666667,0.01317197358226,0
तबीयत,0.428571428571429,0.142857142857143,0.161073825503356,0.75,0.25,0.2,0,0,0.666666666666667,0.020367465603166,0
आरोगिता,0.714285714285714,0,0,0.5,1,0.157142857142857,0,0,1,0,0
अरोग्यता,0.857142857142857,0,0,0.75,1,0.157142857142857,0,0.333333333333333,0.666666666666667,1.66763454867923E-05,0
मन,0,0.285714285714286,0.684563758389262,0.25,0,0.214285714285714,0.9125,0,0,0.456145576087599,0
चित्त,0.428571428571429,0.142857142857143,0.120805369127517,0.5,0.5,0.071428571428572,0,0.333333333333333,0,0.012301257200257,0
चित,0.142857142857143,0.142857142857143,0.120805369127517,0.25,0.25,0.071428571428572,0,0,0,0.005140238255929,0
दिल,0.142857142857143,0.142857142857143,0.214765100671141,0.25,0.25,0.014285714285714,0,0,0,0.155490580632209,0
जी,0,0.571428571428571,0.167785234899329,0,0.25,0.3,0,0,0,1,0
पेट,0.142857142857143,1,0.422818791946309,0.25,0.25,1,0.0375,0,0,0.485700737107412,0
अंतर,0.285714285714286,0.857142857142857,0.624161073825503,0.25,0.5,0.842857142857143,0.725,0,0.333333333333333,0.404547759261752,0
अन्तर,0.428571428571429,0.857142857142857,0.624161073825503,0.5,0.5,0.842857142857143,0.725,0.333333333333333,0.333333333333333,0.082545058066523,0
ज़हन,0.285714285714286,0.428571428571429,0.463087248322148,0.5,0.25,0.742857142857143,0.1125,0,0.333333333333333,0.000851493520974,0
जहन,0.142857142857143,0.428571428571429,0.463087248322148,0.5,0,0.742857142857143,0.1125,0,0.333333333333333,0.01301256765386,0
जेहन,0.285714285714286,0.428571428571429,0.463087248322148,0.5,0.25,0.742857142857143,0.1125,0,0.333333333333333,0.042465510212682,0
ज़ेहन,0.428571428571429,0.428571428571429,0.463087248322148,0.5,0.5,0.742857142857143,0.1125,0,0.333333333333333,0.000229248255647,0
जिहन,0.285714285714286,0.428571428571429,0.463087248322148,0.5,0.25,0.742857142857143,0.1125,0,0.333333333333333,0.000125540711426,0
ज़िहन,0.428571428571429,0.428571428571429,0.463087248322148,0.5,0.5,0.742857142857143,0.1125,0,0.333333333333333,1.63748754033478E-05,0
छाती,0.285714285714286,0.285714285714286,0.308724832214765,0.25,0.5,0.128571428571429,0.025,0,0.333333333333333,0.032113762568115,0
मनसा,0.285714285714286,0.714285714285714,1,0.5,0.25,0.585714285714286,1,0,0.333333333333333,0.025103658096149,0
असु,0.142857142857143,0.142857142857143,0.134228187919463,0,0.5,0,0,0,0.333333333333333,7.73209230131648E-05,0
आम,0,1,0.61038961038961,0,0,0.682926829268293,0.975975975975976,0,0,0.647734205220573,0
धाकड़,0.333333333333333,0.25,0.010638297872341,0.333333333333333,0.5,0.238095238095238,0,0,0.5,0.110327306354564,0
समझ,0,0.25,0.507936507936508,0.25,0,0.446428571428571,0.642857142857143,0,0.5,0.820515926890901,0
बुद्धि,0.428571428571429,0.25,0.444444444444444,0.25,0.6,0.767857142857143,0,0.333333333333333,0.5,0.050339193853431,0
अक्ल,0.142857142857143,0,0.365079365079365,0,0.4,0,0,0.333333333333333,0.25,0.008293391918433,0
विवेक,0.285714285714286,0.25,0.428571428571429,0.25,0.4,0.178571428571429,0.035714285714286,0,0.5,0.059630806298004,0
मति,0,0,0.365079365079365,0,0.2,0,0,0,0.25,0.003729201210863,0
मनीषा,0.285714285714286,0.25,0.761904761904762,0.25,0.4,0.160714285714286,0.714285714285714,0,0.75,0.084228756905397,0
मेधा,0.142857142857143,0.5,0.571428571428571,0,0.4,0.517857142857143,0,0,0.5,0.007761007637825,0
बूझ,0,0,0.365079365079365,0,0.2,0,0,0,0.25,0.009334303636886,0
अक़ल,0.142857142857143,0,0.365079365079365,0,0.4,0,0,0,0.25,7.53373981992432E-06,0
अक़्ल,0.285714285714286,0,0.365079365079365,0,0.6,0,0,0.333333333333333,0,1.50674796398487E-05,0
अकल,0,0,0.365079365079365,0,0.2,0,0,0,0.5,0.003797004869242,0
मनीषिका,0.571428571428571,0,0.365079365079365,0.5,0.6,0,0,0,1,1.00449864265658E-05,0
प्राज्ञता,0.857142857142857,0,0.365079365079365,0.75,0.8,0,0,0.666666666666667,0.75,0,0
प्राज्ञत्व,1,0,0.365079365079365,1,0.8,0,0,1,0.75,0,0
अभिबुद्धि,0.857142857142857,0,0.365079365079365,0.5,1,0,0,0.333333333333333,1,0,0
प्रतिभान,0.714285714285714,0.25,1,0.75,0.6,0.875,0.5,0.333333333333333,1,1.81495186147478E-05,0
सूझबूझ,0.428571428571429,0,0,0.5,0.4,0.392857142857143,0.321428571428571,0,0.75,0.00506830427577,0
हिसाब,0.285714285714286,1,0.476190476190476,0.25,0.4,1,1,0,0.5,0.393840298467627,0
फहम,0,0,0,0.25,0,0.392857142857143,0.321428571428571,0,0.5,0.001098744707126,0
फ़हम,0.142857142857143,0,0,0.25,0.2,0.392857142857143,0.321428571428571,0,0.5,0.000177513072461,0
दूसरा,1,1,0.65,1,1,0.428571428571429,0,0,1,0.536553459728366,0
अपर,0.333333333333333,0,0,0.5,0,0.047619047619048,0,0,1,0.027456301434999,0
अधीरता,0.125,0.5,0.735294117647059,0.2,0.4,0.069767441860465,0,0,0,0.051801083838062,0
उतावलापन,0.375,0,0.617647058823529,0.6,0.4,0,0,0,1,0.040803315269366,0
बेक़रारी,0.375,0,0.617647058823529,0.4,0.6,0,0,0,0,0.000239081925406,0
बेताबी,0.125,0,0.617647058823529,0.2,0.4,0,0,0,0,0.086786738922538,0
उतावली,0.125,0.5,0.970588235294117,0.2,0.4,0.093023255813954,0,0,0,0.005259802358942,0
छटपटी,0,0,0.617647058823529,0.4,0,0,0,0,0,0,0
बेसब्री,0.25,0.5,0.735294117647059,0.4,0.4,0.069767441860465,0,0.5,0,0.488603761555626,0
अस्थिरता,0.375,1,1,0.4,0.6,0.36046511627907,1,0.5,0,0.337556914445054,0
अस्थिति,0.25,0.5,0.970588235294117,0.2,0.6,0.174418604651163,1,0.5,0,0.000393750775057,0
चलचित्ता,0.375,0,0,0.6,0.4,0,0,0.5,0.5,0,0
अशांतता,0.25,0,0,0.2,0.6,0,0,0,0,0.004156275976725,0
खल,0,0.333333333333333,0.20253164556962,0,0,0.375,0.297650130548303,0,0,0.535096944920358,0
तिरछा,0,0,0.214285714285714,0.5,0.5,0,0,0,0,0.06327276367823,0
बांका,0,1,1,0,1,1,1,0,0,0.09090265193453,0
पूँछ,0.2,0.4,0.306122448979592,0,0.5,0.435897435897436,0.944444444444444,0,0,0.405920174693679,0
पूंछ,0.2,0.4,0.306122448979592,0,0.5,0.435897435897436,0.944444444444444,0,0,1,0
दुम,0,0.2,0.224489795918367,0,0,0.384615384615385,0.055555555555556,0,0,0.345383962149703,0
दुंब,0.2,0,0.102040816326531,0,0.5,0,0.055555555555556,0,0,0.005823122649521,0
दुम्ब,0.4,0,0.102040816326531,0.333333333333333,0.5,0,0.055555555555556,1,0,0.001091835496785,0
पुच्छ,0.4,0.2,0.183673469387755,0.333333333333333,0.5,0.051282051282051,0.944444444444444,1,0,0.033968215455538,0
लांगुल,0.6,0,0.102040816326531,0.333333333333333,1,0,0.055555555555556,0,0.333333333333333,0.000970520441587,0
बालधी,0.4,0,0.102040816326531,0.333333333333333,0.5,0,0.055555555555556,0,0.333333333333333,0,0
बालधि,0.4,0,0.102040816326531,0.333333333333333,0.5,0,0.055555555555556,0,0.333333333333333,0.000121315055198,0
लंगूल,0.4,0,0.102040816326531,0.333333333333333,0.5,0,0.055555555555556,0,0.333333333333333,0,0
लूम,0,0.2,0.224489795918367,0,0,0.051282051282051,0.388888888888889,0,0,0.175906830037608,0
लाँगूल,0.6,0.2,0.489795918367347,0.333333333333333,1,0.230769230769231,1,0,0.333333333333333,0,0
पिछलग्गू,1,0,0,1,1,0.282051282051282,0,1,1,0.134295766104574,0
पिट्ठू,0.6,1,1,0.333333333333333,1,1,0,1,0.333333333333333,0.127138177847871,0
व्यापारिक,0.75,0,1,0.5,1,0,0,1,0.5,0.288495871457264,0
व्यापारीय,0.75,0,1,0.5,1,0,0,1,1,3.71940787026705E-05,0
व्यवसायिक,0.75,0,1,1,0.666666666666667,0,0,1,1,0.204121103920256,0
व्यावसायिक,1,0,1,1,1,0,0,1,1,0.706910659822956,0
कारोबारी,0.5,0,0,0,1,0.652173913043478,1,0,0.5,0.545091452472554,0
कारबारी,0.25,0,0,0,0.666666666666667,0.652173913043478,1,0,0.5,0.000223854127058,0
पेशावर,0,1,0.2,0,0.333333333333333,1,1,0,0,0.053859099947449,0
पेशेवर,0,0,0,0,0.333333333333333,0.652173913043478,1,0,0,0.318659684207562,0
जनाश्रय,0.5,1,0.136363636363636,0.75,0.25,0.290322580645161,0,1,0.4,2.21414014399586E-05,0
ईमानदार,0.571428571428571,0,0.092485549132948,0.6,0.6,0,0,0,0.75,0.06614558353054,0
छलहीन,0.285714285714286,0,0.092485549132948,0.6,0.2,0,0,0,0.5,1.31764110618606E-05,0
निःकपट,0.428571428571429,0.090909090909091,0.242774566473988,0.6,0.4,0,0,0,0.5,2.54297550936881E-06,0
दयानतदार,0.714285714285714,0,0.092485549132948,1,0.4,0,0,0,1,5.53409264598146E-05,0
सच्चा,0.285714285714286,0,0.046242774566474,0.4,0.4,0.306122448979592,0,0.5,0.25,0.133793867318592,0
सहधर्म,0.428571428571429,0.272727272727273,0.323699421965318,0.8,0.2,0,0,0.5,0.5,8.55201796641907E-06,0
साधर्म,0.428571428571429,0.272727272727273,0.323699421965318,0.6,0.4,0,0,0.5,0.25,1.71040359328381E-06,0
सत्यपर,0.428571428571429,0,0.092485549132948,0.8,0.2,0,0,0.5,0.5,1.84469754866049E-05,0
नयशील,0.285714285714286,0.181818181818182,0.127167630057803,0.6,0.2,0,0,0,0.5,2.63528221237212E-06,0
ईमानी,0.285714285714286,0,0.092485549132948,0.2,0.6,0,0,0,0.5,1.05411288494885E-05,0
वक्ता,0.285714285714286,0.181818181818182,0.283236994219653,0.4,0.4,0.693877551020408,1,0.5,0.25,0.093368082610784,0
सीधा,0.142857142857143,0,0,0.2,0.4,0.224489795918367,0,0,0.25,0.218502627667006,0
सरल,0,0.181818181818182,0.329479768786127,0.4,0,1,0,0,0.25,0.444989173765055,0
निश्छल,0.428571428571429,0,0.144508670520231,0.6,0.4,0,0,0.5,0.25,0.006069774665775,0
भोला,0.142857142857143,0,0.809248554913295,0.2,0.4,0.73469387755102,0.085106382978723,0,0.25,0.046386306117392,0
अकुटिल,0.428571428571429,0,0.144508670520231,0.4,0.6,0,0,0,0.5,4.49427988416088E-05,0
भोलाभाला,0.714285714285714,0,0.144508670520231,0.6,0.8,0,0,0,0.75,0.000232204460682,0
अरबीला,0.428571428571429,0.090909090909091,0.225433526011561,0.4,0.6,0,0,0,0.75,0,0
हसील,0.142857142857143,0,0.144508670520231,0.4,0.2,0,0,0,0.25,1.99745772629372E-05,0
रास्तबाज,0.714285714285714,0,0.144508670520231,0.8,0.6,0,0,0.5,0.5,0,0
रास्तबाज़,0.857142857142857,0,0.144508670520231,0.8,0.8,0,0,0.5,0.5,2.49682215786716E-06,0
असयाना,0.428571428571429,0,0.323699421965318,0.4,0.6,0.306122448979592,0.404255319148936,0,0.75,1.86791636600063E-05,0
उड़नफाखता,0.857142857142857,0,0.144508670520231,0.8,0.8,0,0,0,0.75,0,0
उड़नफाख्ता,1,0,0.144508670520231,0.8,1,0,0,0.5,0.75,0,0
साफ,0,1,1,0.2,0.2,0,0,0,0,0.540435213954979,0
साफ़,0.142857142857143,1,0.907514450867052,0.2,0.4,0,0,0,0,0.000359831533819,0
बहादुर,0.571428571428571,0,0,0.666666666666667,0.4,0,0,0,0.666666666666667,0.145047728086407,0
वीर,0.142857142857143,0.25,0.282608695652174,0,0.2,0.153153153153153,0.147058823529412,0,0,0.120476039863477,0
बलवान,0.428571428571429,0,0,0.666666666666667,0.2,0,0,0,0.666666666666667,0.08858389480806,0
सूरमा,0.428571428571429,0.125,0.271739130434783,0.333333333333333,0.4,0.135135135135135,0.147058823529412,0,0.333333333333333,0.005435210628703,0
शूर,0.142857142857143,0,0,0,0.2,0,0,0,0,0.003312787691565,0
शूरवीर,0.571428571428571,0,0,0.666666666666667,0.4,0,0,0,0.666666666666667,0.008259108084241,0
दिलावर,0.571428571428571,0,0,0.666666666666667,0.4,0,0,0,0.666666666666667,0.005361977568531,0
शेर,0.142857142857143,0.625,1,0,0.2,0.666666666666667,0.480392156862745,0,0,0.038454394634529,0
सिंह,0.285714285714286,0.625,0.815217391304348,0,0.4,0.513513513513513,0.264705882352941,0,0,1,0
भट,0,1,0.891304347826087,0,0,1,1,0,0,0.007159601626558,0
इज्जतदार,0.5,0,0.463414634146341,0.6,0.333333333333333,0,0,0.333333333333333,1,0.002151309750963,0
अपचायित,0.375,0,0.195121951219512,0.4,0.333333333333333,0.267857142857143,0,0,1,0,0
विशिष्ट,0.375,1,0.560975609756098,0.4,0.333333333333333,0,0,0.333333333333333,0.5,0.583820008049315,0
विशेष,0.125,0.5,0,0.2,0,0.392857142857143,0,0,0.5,0.711776471829034,0
झाड़ी,0.5,1,0.75,0,1,0.190476190476191,1,0,1,1,0
क्षुप,0.5,0,0.25,0.5,0,0,0.968553459119497,1,1,0.011077542799597,0
अक्स,0,1,0.727272727272727,0,0,0.148148148148148,1,0.5,0,0.023774031804764,0
प्रतिकाश,0.666666666666667,1,1,0.75,0.5,0.037037037037037,0.346153846153846,0.5,1,2.3229235386488E-06,0
आबादी,0.25,1,0.807692307692308,0,0.666666666666667,0.987654320987654,0.793103448275862,0,0.5,0.961954522973127,0
जनसंख्या,1,0.4,0.153846153846154,1,0.666666666666667,0.407407407407407,0,1,1,0.455314125705187,0
कॉलोनी,0.5,1,0.730769230769231,0.333333333333333,0.666666666666667,1,0.775862068965517,0,0.5,1,0
कालोनी,0.5,1,0.730769230769231,0.333333333333333,0.666666666666667,1,0.775862068965517,0,0.5,0.488110788429102,0
परिवर्तन,1,1,0.271186440677966,1,0.5,0.513513513513513,1,1,0.75,1,0
तबदीली,0.5,0.333333333333333,0.186440677966102,0.5,0.5,0.216216216216216,0.956521739130435,0,0.75,0.004025929236552,0
तब्दीली,0.75,0,0,0.5,1,0,0.956521739130435,1,0.5,0.015266154744896,0
तबदील,0.25,0,0,0.5,0,0,0.956521739130435,0,0.5,0.049893150290439,0
बदलाव,0.25,0.333333333333333,0.033898305084746,0.5,0,0.27027027027027,0.956521739130435,0,0.5,0.967743297742805,0
आप्यायन,0.75,0.333333333333333,0.033898305084746,0.5,1,0.216216216216216,1,1,0.5,0,0
चेंज,0,0,0,0,0.5,0,0.956521739130435,0,0,0.059692143103485,0
चेन्ज,0.25,0,0,0.25,0.5,0,0.956521739130435,1,0,0.001097980700878,0
फेरबदल,0.5,0,0.050847457627119,0.75,0,0.189189189189189,0,0,0.75,0.072729064178086,0
फेरफार,0.5,0.333333333333333,1,0.5,0.5,1,0.58695652173913,0,0.5,0.000717147072928,0
रद्दोबदल,1,0.333333333333333,0.288135593220339,1,0.5,0.45945945945946,0.065217391304348,1,0.75,0.001754706980617,0
अदलाबदली,1,0,0.050847457627119,0.75,1,0.189189189189189,0,0,1,0.000865654624918,0
अदलबदल,0.5,0,0.050847457627119,0.75,0,0.189189189189189,0,0,1,6.33405823110867E-05,0
अदलीबदली,1,0,0.050847457627119,0.75,1,0.189189189189189,0,0,1,0,0
आशंका,0.5,0.2,0.127659574468085,0,0.75,0.238805970149254,0.048076923076923,0,0.666666666666667,0.431282784400327,0
अंदेशा,0.666666666666667,0.6,0.382978723404255,0,1,0.522388059701493,0.173076923076923,0,0.666666666666667,0.161827126546259,0
अन्देशा,0.833333333333333,0.6,0.382978723404255,0.5,1,0.522388059701493,0.173076923076923,0.5,0.666666666666667,0.000859809512511,0
भय,0,0.6,0.148936170212766,0,0,0.462686567164179,0.038461538461539,0,0,0.289865552669199,0
शंका,0.333333333333333,0.2,0.127659574468085,0,0.5,0.238805970149254,0.048076923076923,0,0.333333333333333,0.081814288018779,0
शङ्का,0.5,0.2,0.127659574468085,0.5,0.5,0.238805970149254,0.048076923076923,0.5,0.333333333333333,7.78759880515984E-05,0
डर,0,0.4,0.141843971631206,0,0,0.432835820895522,0.038461538461539,0,0,1,0
शक,0,0.8,0.205673758865248,0,0,0.567164179104478,0.048076923076923,0,0,0.302453649880683,0
संशय,0.333333333333333,0.2,0.127659574468085,0.5,0.25,0.238805970149254,0.048076923076923,0,0.333333333333333,0.057706107146235,0
खटका,0.333333333333333,0.2,0.014184397163121,0.5,0.25,0.238805970149254,0,0,0.333333333333333,0.007409344006052,0
हूक,0.166666666666667,0.6,0.269503546099291,0,0.25,0.716417910447761,0.605769230769231,0,0,0.012931786403695,0
अभिशंका,0.833333333333333,0.2,0.127659574468085,0.5,1,0.238805970149254,0.048076923076923,0,1,0,0
धड़का,0.5,0,0,0.5,0.5,0.149253731343284,0,0,0.333333333333333,0.000823260445117,0
संदेह,0.5,0,0,0.5,0.5,0,0.048076923076923,0,0.333333333333333,0.242945269868111,0
सन्देह,0.666666666666667,0,0,1,0.5,0,0.048076923076923,0.5,0.333333333333333,0.024597687083155,0
भ्रान्ति,1,0.4,0.212765957446808,1,1,0.477611940298507,0.173076923076923,1,0.666666666666667,0.017043234191728,0
शुबहा,0.5,0.2,0.156028368794326,0.5,0.5,0.238805970149254,0.067307692307692,0,0.333333333333333,0.000142120041276,0
आशंसा,0.5,1,1,0,0.75,1,1,0,0.666666666666667,0.000339485066881,0
विशय,0.333333333333333,0,0,0.5,0.25,0,0.048076923076923,0,0.333333333333333,0.003237416074716,0
युतक,0.333333333333333,0.4,0.099290780141844,0.5,0.25,0.283582089552239,0.048076923076923,0,0.333333333333333,0,0
ख़ुराफ़ात,1,0.272727272727273,0.675925925925926,0.75,1,0.254385964912281,0.29940119760479,0,0.666666666666667,0,0
खुराफात,0.714285714285714,0.272727272727273,0.675925925925926,0.75,0.6,0.254385964912281,0.29940119760479,0,0.666666666666667,0.002342169700841,0
विग्रह,0.571428571428571,0.181818181818182,0.314814814814815,0.75,0.4,0.12280701754386,0.275449101796407,0.5,0.333333333333333,0.007538472975328,0
तर्क,0.125,0.571428571428571,0.252032520325203,0.2,0.2,0.663461538461538,0.14018691588785,0.5,0,0.913515696878576,0
दलील,0.125,0.142857142857143,0,0.2,0.2,0.163461538461538,0.009345794392523,0,0.333333333333333,0.309157140721208,0
युक्ति,0.375,0.857142857142857,1,0.2,0.6,0.605769230769231,0.976635514018692,0.5,0.333333333333333,0.07044594312737,0
वाद,0,1,0.520325203252033,0,0.2,1,1,0,0,0.139161181035949,0
ताना,0.125,0.142857142857143,0.024390243902439,0,0.4,0.221153846153846,0.004672897196262,0,0.333333333333333,0.017352490265511,0
कटाक्ष,0.375,0.142857142857143,0.073170731707317,0.4,0.4,0.192307692307692,0,0.5,0.333333333333333,0.551053495597433,0
बहस,0,0.142857142857143,0.048780487804878,0.2,0,0.192307692307692,0.065420560747664,0,0.333333333333333,1,0
त्याग,0.25,0.428571428571429,0.130081300813008,0.2,0.4,0.25,0.163551401869159,0.5,0.333333333333333,0.639872473205807,0
क़िबला,0.666666666666667,0.75,0.190082644628099,0.5,1,1,0.289473684210526,0,0,6.47853093949373E-06,0
सुरंग,0.4,1,0.65,0.5,0.5,1,1,0,0.5,1,0
इंद्र,0.307692307692308,1,0.703557312252964,0.2,0.6,0.554054054054054,0.14859437751004,0.333333333333333,0.166666666666667,0.202773669983499,0
सुरेश,0.307692307692308,0.1,0.466403162055336,0.3,0.4,0.300675675675676,0.001004016064257,0,0.166666666666667,0.719243283498744,0
आदित्य,0.384615384615385,0.9,0.784584980237154,0.3,0.6,0.577702702702703,0.911144578313253,0.333333333333333,0.333333333333333,0.183252982377152,0
इंदु,0.230769230769231,0.4,0.660079051383399,0.1,0.6,0.310810810810811,0.020582329317269,0,0.166666666666667,0.022183523493186,0
इन्दु,0.307692307692308,0.4,0.660079051383399,0.2,0.6,0.310810810810811,0.020582329317269,0.333333333333333,0.166666666666667,0.003795914702137,0
पुरंदर,0.384615384615385,0.1,0.211462450592885,0.4,0.4,0.192567567567568,0,0,0.333333333333333,0.001595323028141,0
देवराज,0.384615384615385,0,0.199604743083004,0.4,0.4,0.165540540540541,0,0,0.333333333333333,0.051902497027348,0
अमरराज,0.384615384615385,0,0.199604743083004,0.4,0.4,0.165540540540541,0,0,0.5,7.92707094728498E-05,0
अमरनाथ,0.384615384615385,0.1,0.203557312252964,0.4,0.4,0.206081081081081,0,0,0.5,0.174306381292113,0
अरब,0.153846153846154,0.5,0.235177865612648,0.2,0.2,0.361486486486486,0.011546184738956,0,0.166666666666667,1,0
राजा,0.230769230769231,0.5,0.177865612648221,0.2,0.4,0.091216216216216,0.120983935742972,0,0.166666666666667,0.57424451563281,0
भूमिदेव,0.461538461538462,0.1,0.177865612648221,0.4,0.6,0.070945945945946,0.125502008032129,0,0.333333333333333,6.15030494649084E-05,0
ईश्वर,0.307692307692308,0.5,0.397233201581028,0.3,0.4,0.158783783783784,0.20933734939759,0.333333333333333,0.166666666666667,0.38989244268642,0
लोकपाल,0.384615384615385,0.2,0.138339920948617,0.4,0.4,0.175675675675676,0.193273092369478,0,0.333333333333333,0.031920816899439,0
बादल,0.230769230769231,0.3,0.173913043478261,0.3,0.2,0.070945945945946,0.004016064257028,0,0.166666666666667,1,0
मेघा,0.230769230769231,0,0.16798418972332,0.2,0.4,0,0.004016064257028,0,0.166666666666667,0.002739175231825,0
जलद,0.153846153846154,0,0.16798418972332,0.3,0,0,0.004016064257028,0,0.166666666666667,0.007626969567512,0
घन,0.076923076923077,0.6,0.191699604743083,0.2,0,0.10472972972973,0.005522088353414,0,0,0.073970296283266,0
नाग,0.153846153846154,0.4,0.302371541501976,0.2,0.2,0.206081081081081,0.062751004016064,0,0,0.228126685647835,0
सुदामा,0.384615384615385,0.8,0.440711462450593,0.3,0.6,0.283783783783784,0.020582329317269,0,0.333333333333333,0.067178542223792,0
ज्येष्ठा,0.538461538461538,0.4,0.047430830039526,0.4,0.8,0.239864864864865,0,0.666666666666667,0.333333333333333,0.055235696293631,0
रात,0.153846153846154,0.1,0.108695652173913,0.2,0.2,0.236486486486486,0.02710843373494,0,0,1,0
कुड़ा,0.307692307692308,0.1,0.043478260869565,0.2,0.6,0.135135135135135,0,0,0.166666666666667,0.017362360561353,0
चौदह,0.230769230769231,0,0,0.3,0.2,0.006756756756757,0,0,0.166666666666667,0.894608946089461,0
१४,0.076923076923077,0,0,0,0,0.006756756756757,0,0,0,0.731707317073171,0
14,0.076923076923077,0,0,0,0,0.006756756756757,0,0,0,0.01710017100171,0
XIV,0.153846153846154,0,0,0,0,0.006756756756757,0,0,0,0.003510035100351,0
जनता,0.5,0.5,0.382352941176471,0.333333333333333,0.333333333333333,0.605263157894737,0.051724137931035,0,0.333333333333333,1,0
